Title,Abstract,Authors,Year,Venue,DOI,Cited by,Open Access, URL,Keywords,Language,Numpages,Actions
"Machine Learning for Software Engineering: A Tertiary Study","Machine learning (ML) techniques increase the effectiveness of software engineering (SE) lifecycle activities. We systematically collected, quality-assessed, summarized, and categorized 83 reviews in ML for SE published between 2009-2022, covering 6,117 primary studies. The SE areas most tackled with ML are software quality and testing, while human-centered areas appear more challenging for ML. We propose a number of ML for SE research challenges and actions including: conducting further empirical validation and industrial studies on ML; reconsidering deficient SE methods; documenting and automating data collection and pipeline processes; reexamining how industrial practitioners distribute their proprietary data; and implementing incremental ML approaches.","Zoe Kotti; Rafaila Galanopoulou; Diomidis Spinellis","2022","arXiv (Cornell University)","10.48550/arxiv.2211.09425","4","true","https://doi.org/10.48550/arxiv.2211.09425","Pipeline (software); Computer science; Quality (philosophy); Software; Software engineering; Operating system; Epistemology; Philosophy","en","-","Include"
"Rsfin: A Rule Search-Based Fuzzy Inference Network for Performance Prediction of Configurable Software Systems","-","Yufei Li; Liang Bao; Kaipeng Huang; Chase Q. Wu; Xinwei Li","2023","SSRN Electronic Journal","10.2139/ssrn.4469913","1","true","https://doi.org/10.2139/ssrn.4469913","Computer science; Adaptive neuro fuzzy inference system; Inference; Fuzzy inference system; Data mining; Artificial intelligence; Software; Machine learning; Fuzzy rule; Fuzzy logic","en","-","Include"
"On the Interplay between Performance Indicators in Configurable Software: The Jhipster Case Study","-","Edouard Guégain; Alexandre Bonvoisin; Mathieu Acher; Clément Quinton; Romain Rouvoy","2023","SSRN Electronic Journal","10.2139/ssrn.4640065","-","true","https://doi.org/10.2139/ssrn.4640065","Computer science; Software; Software engineering; Process management; Business; Programming language","en","-","Include"
"Revisión sistemática de evaluaciones de planes de estudio de la Licenciatura en Enfermería","El objetivo es presentar la revisión de la literatura sobre evaluaciones de los planes de estudios de enfermería, como una forma de alcanzar la calidad y la pertinencia educativa. La búsqueda se realizó en 11 bases de datos nacionales e internacionales. Los artículos se organizaron por categorías: enfoque de investigación, ubicación por países y actores involucrados en el proceso de evaluación. El enfoque metodológico más utilizado para la evaluación es el cuantitativo, un 23% utiliza la autoevaluación como un medio para prepararse a la evaluación externa. Son pocas las evidencias donde se toman en cuanto todos los indicadores de los organismos evaluadores, en su defecto se enfocan a uno de ellos ya sea la plantilla docente, estudiantes, egresados o empleadores. La evaluación permite identificar las fortalezas y debilidades para diseñar el plan de mejora y alcanzar las metas propuestas.","María Guadalupe Pérez Pinto; Silvia Patricia Aquino Zúñiga","2022","Investigación y Ciencia de la Universidad Autónoma de Aguascalientes","10.33064/iycuaa2022863503","-","true","https://doi.org/10.33064/iycuaa2022863503","Psychology; Medicine; Philosophy; Humanities","es","-","Include"
"Tools and Applications","Abstract Feature Models (FMs) are not only an active scientific topic but they are supported by many tools from industry and academia. In this chapter, we provide an overview of example feature modelling tools and corresponding FM configurator applications. In our discussion, we first focus on different tools supporting the design of FMs. Thereafter, we provide an overview of tools that also support FM analysis. Finally, we discuss different existing FM configurator applications.","Alexander Felfernig; Andreas Falkner; David Benavides","2024","SpringerBriefs in computer science","10.1007/978-3-031-61874-1_5","-","true","https://doi.org/10.1007/978-3-031-61874-1_5","Computer science","en","-","Include"
"Pragmatic Random Sampling of Kconfig-Based Systems: A Unified Approach","-","David Fernández-Amorós; Rubén Heradio; José-Miguel Horcas; José Á. Galindo; David Benavides; Lidia Fuentes","2025","SSRN Electronic Journal","10.2139/ssrn.5149686","-","true","https://doi.org/10.2139/ssrn.5149686","Sampling (signal processing); Computer science; Mathematics; Computer vision; Filter (signal processing)","en","-","Include"
"Enhanced Optimization Space Learning: Towards Real-Time Compiler Optimization","-","Damian Garber; Sebastian Lubos; Viet-Man Le; Alexander Felfernig","2025","Lecture notes in computer science","10.1007/978-981-96-8889-0_7","-","false","https://doi.org/10.1007/978-981-96-8889-0_7","Computer science; Compiler; Optimizing compiler; Space (punctuation); Optimization problem; Artificial intelligence; Programming language; Algorithm; Operating system","en","12","Include"
"The X15 SPL Refactoring Engine","-","Don Batory","2026","ACM eBooks","10.1145/3731302.3731316","-","false","https://doi.org/10.1145/3731302.3731316","","en","-","Include"
"Common Symbols, Acronyms and Tool Names Used","-","Don Batory","2026","ACM eBooks","10.1145/3731302.3731323","-","false","https://doi.org/10.1145/3731302.3731323","","en","-","Include"
"Open Problems","-","Don Batory","2026","ACM eBooks","10.1145/3731302.3731321","-","false","https://doi.org/10.1145/3731302.3731321","","en","-","Include"
"Author’s Biography/Index","-","-","2026","Science of Software Product Lines","10.1145/3731302.3731332","-","false","https://doi.org/10.1145/3731302.3731332","","en","-","Include"
"4-Level MOFs and Bootstrapping Tools","-","Don Batory","2026","ACM eBooks","10.1145/3731302.3731325","-","false","https://doi.org/10.1145/3731302.3731325","","en","-","Include"
"Dedication","-","-","2026","Science of Software Product Lines","10.1145/3731302.3731303","-","false","https://doi.org/10.1145/3731302.3731303","","en","-","Include"
"Feature Modularity","-","Don Batory","2026","ACM eBooks","10.1145/3731302.3731311","-","false","https://doi.org/10.1145/3731302.3731311","","en","-","Include"
"Searching Colossal Product Spaces","-","Don Batory","2026","ACM eBooks","10.1145/3731302.3731317","-","false","https://doi.org/10.1145/3731302.3731317","","en","-","Include"
"Advanced: Functor Applications","-","Don Batory","2026","ACM eBooks","10.1145/3731302.3731320","-","false","https://doi.org/10.1145/3731302.3731320","","en","-","Include"
"Polymorphism and Distributivity Properties of MDE Model Refactorings","-","Don Batory","2026","ACM eBooks","10.1145/3731302.3731330","-","false","https://doi.org/10.1145/3731302.3731330","Computer science; Distributivity; Context (archaeology); Mathematics; Artificial intelligence; Code refactoring; Component (thermodynamics); Term (time); Identification (biology); Programming language","en","-","Include"
"Dataflow Program Design","-","Don Batory","2026","ACM eBooks","10.1145/3731302.3731318","-","false","https://doi.org/10.1145/3731302.3731318","","en","-","Include"
"Modern Software Design Paradigms","-","Don Batory","2026","ACM eBooks","10.1145/3731302.3731307","-","false","https://doi.org/10.1145/3731302.3731307","","en","-","Include"
"Summing Quark Values","-","Don Batory","2026","ACM eBooks","10.1145/3731302.3731326","-","false","https://doi.org/10.1145/3731302.3731326","","en","-","Include"
"Pragmatic Issues","-","Don Batory","2026","ACM eBooks","10.1145/3731302.3731312","-","false","https://doi.org/10.1145/3731302.3731312","","en","-","Include"
"Grammars and Parsing","-","Don Batory","2026","ACM eBooks","10.1145/3731302.3731324","-","false","https://doi.org/10.1145/3731302.3731324","","en","-","Include"
"How to and Who Should Read This Book","-","-","2026","Science of Software Product Lines","10.1145/3731302.3731306","-","false","https://doi.org/10.1145/3731302.3731306","","en","-","Include"
"Expression Problem Source Code","-","Don Batory","2026","ACM eBooks","10.1145/3731302.3731328","-","false","https://doi.org/10.1145/3731302.3731328","","en","-","Include"
"Feature Interactions","-","Don Batory","2026","ACM eBooks","10.1145/3731302.3731313","-","false","https://doi.org/10.1145/3731302.3731313","","en","-","Include"
"Bibliography","-","-","2026","Science of Software Product Lines","10.1145/3731302.3731331","-","false","https://doi.org/10.1145/3731302.3731331","","en","-","Include"
"Preface","-","-","2026","Science of Software Product Lines","10.1145/3731302.3731305","-","false","https://doi.org/10.1145/3731302.3731305","","en","-","Include"
"Advanced: Optimal Dataflow Programs and Dataflow SPLs","-","Don Batory","2026","ACM eBooks","10.1145/3731302.3731319","-","false","https://doi.org/10.1145/3731302.3731319","Dataflow; Computer science; Programming language; Dataflow architecture; Algorithm; Component (thermodynamics); Data flow diagram; Theoretical computer science; Arithmetic; Key (lock)","en","-","Include"
"Software Product Lines","-","Don Batory","2026","ACM eBooks","10.1145/3731302.3731308","-","false","https://doi.org/10.1145/3731302.3731308","","en","-","Include"
"Acknowledgments","-","-","2026","Science of Software Product Lines","10.1145/3731302.3731304","-","false","https://doi.org/10.1145/3731302.3731304","","en","-","Include"
"Eclipse Refactoring Preconditions","-","Don Batory","2026","ACM eBooks","10.1145/3731302.3731329","-","false","https://doi.org/10.1145/3731302.3731329","","en","-","Include"
"Model-Driven Engineering","-","Don Batory","2026","ACM eBooks","10.1145/3731302.3731309","-","false","https://doi.org/10.1145/3731302.3731309","","en","-","Include"
"Cubes: SPLs of SPLs of SPLs of SPLs…","-","Don Batory","2026","ACM eBooks","10.1145/3731302.3731314","-","false","https://doi.org/10.1145/3731302.3731314","","en","-","Include"
"Basics of Category Theory","-","Don Batory","2026","ACM eBooks","10.1145/3731302.3731310","-","false","https://doi.org/10.1145/3731302.3731310","","en","-","Include"
"Microsoft IP and COM","-","Don Batory","2026","ACM eBooks","10.1145/3731302.3731327","-","false","https://doi.org/10.1145/3731302.3731327","","en","-","Include"
"Refactorings and Design Patterns","-","-","2026","ACM eBooks","10.1145/3731302.3731315","-","false","https://doi.org/10.1145/3731302.3731315","","en","-","Include"
"Epilog","-","Don Batory","2026","ACM eBooks","10.1145/3731302.3731322","-","false","https://doi.org/10.1145/3731302.3731322","","en","-","Include"
